,id,title,concepts,countries_distinct_count,institutions_distinct_count,grants,keywords,open_access,primary_topic,sustainable_development_goals
2116,https://openalex.org/W4403401747,Carotid Sinus Massage in clinical practice: the Six-Step-Method,"Supine position,Medicine,Massage,Carotid sinus,Palpation,Heart rate,Auscultation,Blood pressure,Stethoscope,Tilt table test,Syncope (phonology),Heart rate variability,Physical therapy,Cardiology,Surgery,Internal medicine,Radiology,Alternative medicine,Pathology",5,13,,"Supine position,Carotid sinus,Palpation,Auscultation,Stethoscope,Tilt table test",hybrid,Cardiovascular Syncope and Autonomic Disorders,Reduced inequalities
2117,https://openalex.org/W4403406701,Molecular diagnostics in cerebrospinal fluid for the diagnosis of central nervous system infections,"Cerebrospinal fluid,Central nervous system,Pathology,Medicine,Nervous system,Internal medicine,Psychiatry",2,4,,,closed,Bacterial Infections and Vaccines,
2118,https://openalex.org/W4403458421,Optimizing EUS-guided choledochoduodenostomy with lumen-apposing metal stents for primary drainage of malignant distal biliary obstruction (SCORPION-IIp): a prospective pilot study,"Medicine,Lumen (anatomy),Stent,Surgery,Radiology",1,2,,Lumen (anatomy),hybrid,Gallbladder and Bile Duct Disorders,
2119,https://openalex.org/W4403465662,A comparison between invasive and noninvasive measurement of the Hypotension Prediction Index,"Medicine,Confidence interval,Observational study,Receiver operating characteristic,Post-hoc analysis,Mean difference,Area under the curve,Emergency medicine,Internal medicine",1,2,,"Post-hoc analysis,Mean difference",hybrid,Hemodynamic Monitoring and Therapy,
2120,https://openalex.org/W4403501901,The potential of strigolactones to shift competitive dynamics among two Rhizophagus irregularis strains,"Rhizophagus irregularis,Strigolactone,Germination,Biology,Intraspecific competition,Spore,Hypha,Botany,Spore germination,Symbiosis,Competition (biology),Strain (injury),Bacteria,Mutant,Ecology,Arbuscular mycorrhizal,Genetics,Biochemistry,Anatomy,Arabidopsis,Gene",1,3,,"Rhizophagus irregularis,Strigolactone,Spore germination,Strain (injury)",gold,Plant Parasitism and Resistance,Life on land
2121,https://openalex.org/W4403520297,Inference-Based Cognitive Behavioral Therapy versus Cognitive Behavioral Therapy for Obsessive-Compulsive Disorder: A Multisite Randomized Controlled Non-Inferiority Trial,"Cognitive behavioral therapy,Cognitive therapy,Randomized controlled trial,Cognition,Psychology,Behavioral therapy,Clinical psychology,Psychotherapist,Obsessive compulsive,Inference,Psychiatry,Medicine,Philosophy,Epistemology,Surgery",1,15,,Behavioral therapy,hybrid,Obsessive-Compulsive Spectrum Disorders,
2122,https://openalex.org/W4403524877,Retrospective evaluation of the world falls guidelines-algorithm in older adults,"Operationalization,Medicine,Algorithm,Geriatrics,Poison control,Falls in older adults,Gerontology,Machine learning,Injury prevention,Environmental health,Psychiatry,Computer science,Philosophy,Epistemology",1,3,,,hybrid,"Balance, Gait, and Falls Prevention",
2123,https://openalex.org/W4403553160,Region specific drivers of cerebrospinal fluid mobility as measured by high-resolution non-invasive MRI in humans,"Cerebrospinal fluid,Resolution (logic),High resolution,Medicine,Psychology,Geology,Computer science,Neuroscience,Remote sensing,Artificial intelligence",3,12,,,green,Advanced MRI Techniques and Applications,
2124,https://openalex.org/W4403577893,Ask or Recommend: An Empirical Study on Conversational Product Search,"Ask price,Computer science,Product (mathematics),Empirical research,Data science,Mathematics,Business,Statistics,Geometry,Finance",2,5,,"Ask price,Empirical Research",closed,Expert finding and Q&A systems,
2125,https://openalex.org/W4403611939,Dancing to the same tune? EU and US approaches to standards setting in the global digital sector,"Political science,International trade,Business,Computer science,Economics,International economics",2,3,,,hybrid,Cybersecurity and Cyber Warfare Studies,
2126,https://openalex.org/W4403647847,Targeting a key FAK-tor: the therapeutic potential of combining focal adhesion kinase (FAK) inhibitors and chemotherapy for chemoresistant non-small cell lung cancer,"Focal adhesion,Cancer research,Chemotherapy,Lung cancer,Kinase,Medicine,Biology,Cell biology,Oncology,Signal transduction,Internal medicine",3,8,,,closed,Cell Adhesion Molecules Research,Good health and well-being
2127,https://openalex.org/W4403681507,Incommensurate Order with Translationally Invariant Projected Entangled-Pair States: Spiral States and Quantum Spin Liquid on the Anisotropic Triangular Lattice,"Physics,Condensed matter physics,Anisotropy,Hexagonal lattice,Invariant (physics),Lattice (music),Quantum,Quantum mechanics,Antiferromagnetism,Acoustics",1,1,"Horizon 2020 Framework Programme,European Research Council","Hexagonal Lattice,Lattice (music)",green,Advanced Condensed Matter Physics,
2128,https://openalex.org/W4403688124,A 10‐year Retrospective Clinical Study to Identify Risk Indicators for Peri‐Implant Bone Loss and Implant Failure,"Implant,Medicine,Dentistry,Periodontitis,Survival analysis,Implant failure,Dental implant,Abutment,Survival rate,Orthodontics,Surgery,Civil engineering,Engineering",2,6,Dentsply Sirona,"Implant Failure,Abutment",closed,Dental Implant Techniques and Outcomes,Good health and well-being
2129,https://openalex.org/W4403731620,Reliability and Validity of the Diagnostic Interview Trauma and Stressors- Intellectual Disability in Adults with Mild Intellectual Disabilities or Borderline Intellectual Functioning,"Psychology,Intellectual disability,Stressor,Borderline intellectual functioning,Clinical psychology,Test validity,Reliability (semiconductor),Developmental psychology,Psychiatry,Psychometrics,Cognition,Power (physics),Physics,Quantum mechanics",2,9,,"Stressor,Borderline intellectual functioning",hybrid,Traumatic Brain Injury Research,"Quality education,Reduced inequalities"
2130,https://openalex.org/W4403762598,Reproducing and reformulating categories of skill in regional and global migration governance: evidence from India and Bangladesh,"Emigration,Categorization,Corporate governance,Politics,Wage,Colonialism,Political science,Reproduction,Development economics,Process tracing,Face (sociological concept),Economic growth,Sociology,Economics,Social science,Law,Ecology,Philosophy,Epistemology,Finance,Biology",1,1,European Research Council,"Emigration,Process Tracing",hybrid,Migration and Labor Dynamics,Reduced inequalities
2131,https://openalex.org/W4403913987,Validation of clinical risk assessment scores for venous thromboembolism in patients with cancer: a population-based cohort study,"Medicine,Venous thromboembolism,Cohort,Internal medicine,Cancer,Cohort study,Risk assessment,Oncology,Population,Thrombosis,Environmental health,Computer security,Computer science",3,5,"Karen Elise Jensens Fond,Danmarks Frie Forskningsfond",,hybrid,Venous Thromboembolism Diagnosis and Management,Good health and well-being
2132,https://openalex.org/W4403955904,The Clinical Efficacy and Safety of <scp>ErhBMP</scp>‐2/<scp>BioCaP</scp>/β‐<scp>TCP</scp> as a Novel Bone Substitute Using the Tooth‐Extraction‐Socket‐Healing Model: A Proof‐of‐Concept Randomized Controlled Trial,"Bone healing,Medicine,Dentistry,Clinical trial,Dental alveolus,Bone morphogenetic protein 2,Wound healing,Surgery,Internal medicine,Chemistry,In vitro,Biochemistry",2,8,"National Natural Science Foundation of China,Natural Science Foundation of Shandong Province",,hybrid,Bone Tissue Engineering Materials,
2133,https://openalex.org/W4403960188,"EPA Induces an Anti-Inflammatory Transcriptome in T Cells, Implicating a Triglyceride-Independent Pathway in Cardiovascular Risk Reduction","Transcriptome,Triglyceride,Inflammation,Anti-inflammatory,Medicine,Internal medicine,Pharmacology,Cholesterol,Biology,Gene,Biochemistry,Gene expression",1,4,Dutch Cardiovascular Alliance,Anti-inflammatory,gold,Atherosclerosis and Cardiovascular Diseases,Good health and well-being
2134,https://openalex.org/W4403968871,Auto-contouring of cardiac substructures for Stereotactic arrhythmia radioablation (STAR): A STOPSTORM.eu consortium study,"Contouring,Medicine,Computer science,Computer graphics (images)",6,16,,,hybrid,Cardiac Arrhythmias and Treatments,
2135,https://openalex.org/W4404147489,Plant-soil feedback responses to drought are species-specific and only marginally predicted by root traits,"Rhizosphere,Biology,Agronomy,Grassland,Trait,Vegetation (pathology),Plant community,Environmental science,Ecology,Ecological succession,Medicine,Genetics,Pathology,Bacteria,Computer science,Programming language",1,1,"China Scholarship Council,European Research Council",Trait,hybrid,Mycorrhizal Fungi and Plant Interactions,Life on land
2136,https://openalex.org/W4404194958,Snow sports-specific extension of the IOC consensus statement: methods for recording and reporting epidemiological data on injury and illness in sports,"Statement (logic),Medicine,Epidemiology,Heat illness,Sports medicine,Sports injury,Physical therapy,Pathology,Geography,Political science,Meteorology,Law",11,25,,"Statement (logic),Heat illness,Sports medicine,Sports Injury",hybrid,Winter Sports Injuries and Performance,Good health and well-being
2137,https://openalex.org/W4404258979,Remote Patient Monitoring Using Mobile Health Technology in Cancer Care and Research: Patients' Views and Preferences,"Cancer,Health care,Medicine,Political science,Internal medicine,Law",1,5,,,closed,Mobile Health and mHealth Applications,
2138,https://openalex.org/W4404267365,Enhancing the Predictability of Wintertime Energy Demand in The Netherlands Using Ensemble Model Prophet-LSTM,"Predictability,Environmental science,Climatology,Ensemble forecasting,Energy (signal processing),Meteorology,Econometrics,Computer science,Economics,Artificial intelligence,Mathematics,Statistics,Geography,Geology",1,1,,"Predictability,Ensemble forecasting",gold,Energy Load and Power Forecasting,Climate action
2139,https://openalex.org/W4404340127,Adapting to Adulthood: A Review of Transition Strategies for Osteogenesis Imperfecta,"Osteogenesis imperfecta,Medicine,Multidisciplinary approach,Disease,Pediatrics,MEDLINE,Family medicine,Intensive care medicine,Internal medicine,Pathology,Social science,Sociology,Political science,Law",6,18,,,hybrid,Adolescent and Pediatric Healthcare,
2140,https://openalex.org/W4404345969,Clinical Subtype Trajectories in Sepsis Patients Admitted to the ICU: A Secondary Analysis of an Observational Study,"Medicine,Sepsis,Observational study,Internal medicine,Intensive care unit,Intensive care,Emergency medicine,Intensive care medicine",2,4,,,gold,Sepsis Diagnosis and Treatment,Good health and well-being
2141,https://openalex.org/W4404421567,Accuracy of transabdominal ultrasound to diagnose functional constipation and fecal impaction in children: a systematic review and meta-analysis,"Functional constipation,Medicine,Constipation,Impaction,Fecal impaction,Meta-analysis,Ultrasound,Confidence interval,Diagnostic accuracy,Neuroradiology,Radiology,Internal medicine,Surgery,Neurology,Psychiatry",1,3,,"Functional constipation,Impaction,Fecal impaction,Neuroradiology",hybrid,Gastrointestinal motility and disorders,
2142,https://openalex.org/W4404624022,Systematic review and meta-analysis of goal-directed haemodynamic therapy algorithms during surgery for the prevention of surgical site infection,"Medicine,Meta-analysis,Hemodynamics,Surgery,Anesthesia,Internal medicine",1,3,,,closed,Hemodynamic Monitoring and Therapy,Good health and well-being
2143,https://openalex.org/W4404689873,Findings of the WMT24 General Machine Translation Shared Task: The LLM Era Is Here but MT Is Not Solved Yet,"Computer science,Task (project management),Machine translation,Translation (biology),Artificial intelligence,Natural language processing,Engineering,Systems engineering,Chemistry,Biochemistry,Messenger RNA,Gene",11,16,,,bronze,Natural Language Processing Techniques,
2144,https://openalex.org/W4404765937,Long‐Term Follow Up in Anti‐Contactin‐1 Autoimmune Nodopathy,"Medicine,Rituximab,Internal medicine,Gastroenterology,Autoantibody,Biomarker,Titer,Surgery,Antibody,Immunology,Biochemistry,Chemistry,Lymphoma",9,32,"Instituto de Salud Carlos III,Instituto de Salud Carlos III,Instituto de Salud Carlos III,Instituto de Salud Carlos III,Instituto de Salud Carlos III,Instituto de Salud Carlos III",,bronze,Peripheral Neuropathies and Disorders,Good health and well-being
2145,https://openalex.org/W4404772452,‘In God We Trust. All Others Must Bring Data’: Unpacking the Influence of Human Resource Analytics on the Strategic Recognition of Human Resource Management,"Unpacking,Analytics,Human resource management,Business,Knowledge management,Resource (disambiguation),Human resources,Resource-based view,Strategic human resource planning,Resource management (computing),Process management,Management,Data science,Marketing,Computer science,Economics,Competitive advantage,Computer network,Philosophy,Linguistics",3,3,,"Unpacking,Resource-Based View,Resource Management",hybrid,AI and HR Technologies,Decent work and economic growth
